word,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,cmv_concrete,cmv_valence,cmv_arousal,cmv_dominance
quantum leap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
reductionism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
revivification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
seditiousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
spiritualization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
symbiotically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
tantamount to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
unaffectedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
unbecomingness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
unbigoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
uncompassionate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
unconstitutionally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
uncourageous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
undervaluing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
unquotable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
unrightfully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
unsubstantially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
abstractness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
articulately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
audaciously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
befittingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
corruptibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
credulously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
despicableness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
diffusely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
distrustfulness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
evangelicalism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
fantasticality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
faultily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
forsakenly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
glumness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
guilefulness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
inappreciable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
incomprehensibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
inconstantly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
inconvertibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
inconvincible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
ineloquently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
inexplicableness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
inspiringly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
insuppressibly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
introspectiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
liberality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
nominally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
peevishly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
placeless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
reconcilable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
reservedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
revivalism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
staunchness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
stupendously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
subjectivist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
uncharitably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
undoubting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
unearthliness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
unfaithfully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
unfittingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
unimagined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
unproductiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
unrespectable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
unscrupulously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
vitalization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.063900388098289,4.21066551674573,5.184823199655046
acceptably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
agelessness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
amicability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
coequality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
condescendence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
confessable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
conscionably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
consentingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
detachedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
disaffiliation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
dishonorableness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
electorally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
excusatory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
fortuitousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
functionalism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
idyllically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
imageability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
impartialness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
imperceptiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
imponderable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
improbably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
inexactness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
ingloriously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
insatiability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
legitimateness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
loathsomely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
luckiness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
marxism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
mistrustfully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
perseveringly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
pointlessness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
ponderable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
positivism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
reminiscently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
repugnancy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
rueful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
sentimentalism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
unanalyzed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
uncalculating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
uncommonness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
unidentifiably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
unlimitedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
unpromisingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
unwarrantedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
unwholesomely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
usability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,5.063900388098289,4.21066551674573,5.184823199655046
despicably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,5.063900388098289,4.21066551674573,5.184823199655046
absolutism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
absurdness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
advisability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
antirealism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
arduously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
believingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
changelessly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
conspiratorially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
cravingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
expendability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
factionalism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
heartbrokenly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
illogically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
illusively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
imaginatively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
immaterially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
immeasurability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
imperceptive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
inconsequently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
inconvertibly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
incredulously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
indetermination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
indivertible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
inexcusableness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
innocuously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
insensibly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
insubstantiality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
misusage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
namelessly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
regressively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
somberly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
subaverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
tenuousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
theologize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
trueness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
unheralded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
unilateralism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
universalistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
unpretentiousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
unsympathetically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,5.063900388098289,4.21066551674573,5.184823199655046
determinability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
inhumanness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
judicative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
naturalistically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
objectiveness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
perilously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
undifferentiated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
unscrupulousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
unwarlike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.063900388098289,4.21066551674573,5.184823199655046
amazedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
boundlessness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
compromisingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
conditionality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
contemptibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
countertendency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
dedicative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
discretionally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
egoistical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
enviably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
extraneousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
haughtiness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
horrendously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
impersonalize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
inalienability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
indubitableness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
nonliterary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
sketchiness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
supposable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
tactlessly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
unfeasibly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
unworthily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
wrongheadedness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.063900388098289,4.21066551674573,5.184823199655046
circumstanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.063900388098289,4.21066551674573,5.184823199655046
disingenuously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.063900388098289,4.21066551674573,5.184823199655046
executively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.063900388098289,4.21066551674573,5.184823199655046
incredulousness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.063900388098289,4.21066551674573,5.184823199655046
ineloquent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.063900388098289,4.21066551674573,5.184823199655046
insignificantly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.063900388098289,4.21066551674573,5.184823199655046
interreligious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.063900388098289,4.21066551674573,5.184823199655046
